player_id,name,position,team,engine_value
4984,Josh Allen,QB,BUF,669.5
6904,Jalen Hurts,QB,PHI,495.4
4881,Lamar Jackson,QB,BAL,450.7
8183,Brock Purdy,QB,SF,424.6
7523,Trevor Lawrence,QB,JAX,381.6
4046,Patrick Mahomes,QB,KC,370.1
6797,Justin Herbert,QB,LAC,352.2
6770,Joe Burrow,QB,CIN,343.4
11564,Drake Maye,QB,NE,319.6
11563,Bo Nix,QB,DEN,316.3
5870,Daniel Jones,QB,IND,316.1
3294,Dak Prescott,QB,DAL,315.5
6804,Jordan Love,QB,GB,315.0
4892,Baker Mayfield,QB,TB,307.9
5849,Kyler Murray,QB,ARI,306.7
3163,Jared Goff,QB,DET,304.6
11560,Caleb Williams,QB,CHI,301.6
7591,Justin Fields,QB,NYJ,301.3
421,Matthew Stafford,QB,LAR,299.2
11566,Jayden Daniels,QB,WSH,291.3
9758,C.J. Stroud,QB,HOU,279.9
4943,Sam Darnold,QB,SEA,268.0
3257,Jacoby Brissett,QB,ARI,249.6
6768,Tua Tagovailoa,QB,MIA,247.2
9228,Bryce Young,QB,CAR,244.4
2306,Jameis Winston,QB,NYG,240.1
12508,Jaxson Dart,QB,NYG,234.2
11559,Michael Penix Jr.,QB,ATL,228.9
7527,Mac Jones,QB,SF,228.4
12545,Tyler Shough,QB,NO,221.6
3161,Carson Wentz,QB,MIN,219.3
6111,Jake Browning,QB,CIN,212.7
1373,Geno Smith,QB,LV,209.1
2307,Marcus Mariota,QB,WSH,205.1
19,Joe Flacco,QB,CIN,201.4
7585,Davis Mills,QB,HOU,200.2
11562,Spencer Rattler,QB,NO,194.0
1166,Kirk Cousins,QB,ATL,193.9
11565,J.J. McCarthy,QB,MIN,191.8
96,Aaron Rodgers,QB,PIT,183.0
12524,Shedeur Sanders,QB,CLE,172.7
12522,Cam Ward,QB,TEN,172.6
1234,Russell Wilson,QB,NYG,172.0
7083,Tyler Huntley,QB,BAL,169.3
3976,Mitchell Trubisky,QB,BUF,157.8
827,Tyrod Taylor,QB,NYJ,152.6
1837,Jimmy Garoppolo,QB,LAR,138.5
9230,Tanner McKee,QB,PHI,138.5
4972,Mason Rudolph,QB,PIT,131.4
12486,Dillon Gabriel,QB,CLE,126.3
5854,Drew Lock,QB,SEA,104.0
4381,Taysom Hill,QB,NO,99.8
11256,Tyson Bagent,QB,CHI,97.9
4574,Cooper Rush,QB,BAL,72.4
829,Andy Dalton,QB,CAR,58.8
9221,Jahmyr Gibbs,RB,DET,982.1
9509,Bijan Robinson,RB,ATL,956.3
9226,De'Von Achane,RB,MIA,842.7
11584,Bucky Irving,RB,TB,591.2
8150,Kyren Williams,RB,LAR,549.2
8155,Breece Hall,RB,NYJ,530.2
12507,Omarion Hampton,RB,LAC,526.3
12527,Ashton Jeanty,RB,LV,510.8
12481,Cam Skattebo,RB,NYG,475.8
6813,Jonathan Taylor,RB,IND,433.4
8138,James Cook III,RB,BUF,425.1
4034,Christian McCaffrey,RB,SF,420.8
9224,Chase Brown,RB,CIN,416.0
12512,Quinshon Judkins,RB,CLE,410.2
8151,Kenneth Walker III,RB,SEA,408.2
12529,TreVeyon Henderson,RB,NE,391.1
7588,Javonte Williams,RB,DAL,374.2
4866,Saquon Barkley,RB,PHI,335.7
3198,Derrick Henry,RB,BAL,334.4
7543,Travis Etienne Jr.,RB,JAX,329.4
9753,Zach Charbonnet,RB,SEA,324.1
5850,Josh Jacobs,RB,GB,321.2
6790,D'Andre Swift,RB,CHI,285.9
11589,Trey Benson,RB,ARI,283.5
9508,Tyjae Spears,RB,TEN,274.0
12489,RJ Harvey,RB,DEN,268.0
8228,Jaylen Warren,RB,PIT,256.7
7611,Rhamondre Stevenson,RB,NE,249.4
6806,J.K. Dobbins,RB,DEN,247.7
7567,Kenneth Gainwell,RB,PIT,246.9
12534,Kyle Monangai,RB,CHI,245.3
7594,Chuba Hubbard,RB,CAR,235.0
11655,Tyrone Tracy Jr.,RB,NYG,234.8
11647,Kimani Vidal,RB,LAC,233.9
7021,Rico Dowdle,RB,CAR,233.2
4035,Alvin Kamara,RB,NO,225.4
12474,Woody Marks,RB,HOU,220.8
12476,Devin Neal,RB,NO,220.2
4137,James Conner,RB,ARI,218.8
5892,David Montgomery,RB,DET,215.7
8136,Rachaad White,RB,TB,212.1
8122,Bam Knight,RB,ARI,212.0
9225,Tank Bigsby,RB,PHI,209.5
5967,Tony Pollard,RB,TEN,208.9
12533,Jacory Croskey-Merritt,RB,WSH,207.3
11586,Blake Corum,RB,LAR,205.9
8132,Tyler Allgeier,RB,ATL,203.6
9506,Sean Tucker,RB,TB,193.5
4199,Aaron Jones Sr.,RB,MIN,191.7
9511,Keaton Mitchell,RB,BAL,190.5
7607,Michael Carter,RB,ARI,188.9
8205,Isiah Pacheco,RB,KC,187.4
10219,Chris Rodriguez Jr.,RB,WSH,179.3
8408,Jordan Mason,RB,MIN,179.1
4098,Kareem Hunt,RB,KC,168.9
8154,Brian Robinson Jr.,RB,SF,160.8
8143,Jerome Ford,RB,CLE,155.6
7528,Najee Harris,RB,LAC,142.5
6130,Devin Singletary,RB,NYG,141.3
5995,Justice Hill,RB,BAL,139.8
4663,Austin Ekeler,RB,WSH,137.6
4988,Nick Chubb,RB,HOU,136.5
6151,Miles Sanders,RB,DAL,134.6
4018,Joe Mixon,RB,HOU,130.3
6945,Antonio Gibson,RB,NE,126.7
4147,Samaje Perine,RB,CIN,107.0
2749,Raheem Mostert,RB,LV,100.9
2359,Ameer Abdullah,RB,IND,80.5
6828,AJ Dillon,RB,PHI,70.1
8130,Trey McBride,TE,ARI,883.8
9484,Tucker Kraft,TE,GB,548.4
11604,Brock Bowers,TE,LV,538.3
10859,Sam LaPorta,TE,DET,511.6
7553,Kyle Pitts Sr.,TE,ATL,403.8
4217,George Kittle,TE,SF,354.1
8110,Jake Ferguson,TE,DAL,337.2
10236,Dalton Kincaid,TE,BUF,332.6
1466,Travis Kelce,TE,KC,267.7
5022,Dallas Goedert,TE,PHI,266.3
9480,Brenton Strange,TE,JAX,235.2
5844,T.J. Hockenson,TE,MIN,233.9
8111,Cade Otton,TE,TB,233.7
5001,Dalton Schultz,TE,HOU,233.6
7002,Juwan Johnson,TE,NO,228.4
3214,Hunter Henry,TE,NE,226.9
4033,David Njoku,TE,CLE,225.2
12518,Tyler Warren,TE,IND,218.3
5012,Mark Andrews,TE,BAL,217.9
12506,Harold Fannin Jr.,TE,CLE,203.2
11597,Theo Johnson,TE,NYG,194.1
7600,Pat Freiermuth,TE,PIT,190.9
6865,Colby Parkinson,TE,LAR,188.8
11603,AJ Barner,TE,SEA,186.9
4066,Evan Engram,TE,DEN,186.5
1339,Zach Ertz,TE,WSH,186.4
8210,Chig Okonkwo,TE,TEN,184.9
12517,Colston Loveland,TE,CHI,183.2
2505,Darren Waller,TE,MIA,180.6
4144,Jonnu Smith,TE,PIT,172.1
6826,Cole Kmet,TE,CHI,168.4
12493,Oronde Gadsden II,TE,LAC,157.9
