player_id,name,position,team,engine_value,sf_engine_value,value_confidence,engine_value_8,sf_engine_value_8,engine_value_10,sf_engine_value_10,engine_value_12,sf_engine_value_12,engine_value_14,sf_engine_value_14
6786,CeeDee Lamb,WR,DAL,654.0,561.0,0.281,626.1,537.1,654.0,561.0,677.0,580.9,688.2,590.5
6794,Justin Jefferson,WR,MIN,641.9,550.8,0.278,614.2,527.1,641.9,550.8,664.8,570.4,675.8,580.0
8146,Garrett Wilson,WR,NYJ,632.4,542.7,0.289,604.7,519.0,632.4,542.7,655.2,562.4,666.3,571.9
11632,Malik Nabers,WR,NYG,606.6,520.7,0.279,577.9,496.1,606.6,520.7,630.2,541.0,641.6,550.9
6801,Tee Higgins,WR,CIN,569.5,489.0,0.278,544.8,467.9,569.5,489.0,597.4,512.7,610.5,524.1
8148,Jameson Williams,WR,DET,564.0,484.3,0.287,531.8,456.9,564.0,484.3,590.4,506.9,603.0,517.8
9997,Zay Flowers,WR,BAL,555.1,476.7,0.297,526.5,452.4,555.1,476.7,582.8,500.4,596.0,511.7
5859,A.J. Brown,WR,PHI,553.2,475.1,0.285,547.7,470.5,553.2,475.1,559.7,480.6,570.7,490.0
8126,Wan'Dale Robinson,WR,NYG,540.6,464.4,0.3,517.6,444.8,540.6,464.4,569.1,488.6,582.6,500.3
11635,Ladd McConkey,WR,LAC,530.6,455.9,0.279,499.7,429.6,530.6,455.9,558.3,479.6,571.4,490.9
9754,Quentin Johnston,WR,LAC,522.0,448.6,0.293,500.0,429.9,522.0,448.6,550.0,472.4,563.8,484.3
2133,Davante Adams,WR,LAR,518.7,445.8,0.287,518.7,445.8,518.7,445.8,518.7,445.8,518.7,445.8
9756,Jordan Addison,WR,MIN,511.2,439.4,0.278,487.4,419.1,511.2,439.4,540.4,464.3,554.2,476.2
3321,Tyreek Hill,WR,MIA,507.3,436.0,0.293,507.3,436.0,507.3,436.0,507.3,436.0,507.3,436.0
7525,DeVonta Smith,WR,PHI,497.4,427.6,0.28,485.9,417.8,497.4,427.6,509.3,437.7,524.2,450.5
11631,Brian Thomas Jr.,WR,JAX,486.1,418.0,0.278,468.8,403.3,486.1,418.0,506.8,435.6,521.4,448.1
10232,Michael Wilson,WR,ARI,485.4,417.4,0.304,485.4,417.4,485.4,417.4,488.3,419.9,495.7,426.2
7526,Jaylen Waddle,WR,MIA,476.0,409.4,0.298,476.0,409.4,476.0,409.4,477.8,411.0,484.5,416.6
11620,Rome Odunze,WR,CHI,470.4,404.7,0.303,470.4,404.7,470.4,404.7,473.1,407.0,480.5,413.3
8167,Christian Watson,WR,GB,470.0,404.3,0.304,468.9,403.4,470.0,404.3,472.9,406.8,481.9,414.4
5045,Courtland Sutton,WR,DEN,469.2,403.6,0.287,469.2,403.6,469.2,403.6,469.2,403.6,469.2,403.6
8121,Romeo Doubs,WR,GB,468.5,403.0,0.292,468.5,403.0,468.5,403.0,468.5,403.0,475.2,408.7
8142,Alec Pierce,WR,IND,468.3,402.9,0.298,468.3,402.9,468.3,402.9,468.3,402.9,472.5,406.4
2449,Stefon Diggs,WR,NE,463.7,399.0,0.282,463.7,399.0,463.7,399.0,463.7,399.0,463.7,399.0
