player_id,name,position,team,engine_value
4984,Josh Allen,QB,BUF,513.4
6904,Jalen Hurts,QB,PHI,372.2
7523,Trevor Lawrence,QB,JAX,312.7
4881,Lamar Jackson,QB,BAL,309.9
8183,Brock Purdy,QB,SF,308.5
4046,Patrick Mahomes,QB,KC,300.6
6797,Justin Herbert,QB,LAC,284.4
6770,Joe Burrow,QB,CIN,275.6
11564,Drake Maye,QB,NE,275.3
5870,Daniel Jones,QB,IND,268.3
3294,Dak Prescott,QB,DAL,265.9
421,Matthew Stafford,QB,LAR,260.2
11563,Bo Nix,QB,DEN,258.5
11560,Caleb Williams,QB,CHI,257.4
6804,Jordan Love,QB,GB,255.6
7591,Justin Fields,QB,NYJ,254.2
4892,Baker Mayfield,QB,TB,251.6
3163,Jared Goff,QB,DET,248.9
5849,Kyler Murray,QB,ARI,246.7
11566,Jayden Daniels,QB,WSH,241.2
9758,C.J. Stroud,QB,HOU,236.8
4943,Sam Darnold,QB,SEA,229.1
3257,Jacoby Brissett,QB,ARI,227.8
2306,Jameis Winston,QB,NYG,214.3
12508,Jaxson Dart,QB,NYG,210.1
9228,Bryce Young,QB,CAR,208.0
6768,Tua Tagovailoa,QB,MIA,203.2
11559,Michael Penix Jr.,QB,ATL,203.0
3161,Carson Wentz,QB,MIN,199.5
12545,Tyler Shough,QB,NO,199.3
6111,Jake Browning,QB,CIN,197.8
7527,Mac Jones,QB,SF,197.3
7585,Davis Mills,QB,HOU,186.2
11565,J.J. McCarthy,QB,MIN,182.1
19,Joe Flacco,QB,CIN,179.4
2307,Marcus Mariota,QB,WSH,178.4
1373,Geno Smith,QB,LV,175.7
11562,Spencer Rattler,QB,NO,172.0
1166,Kirk Cousins,QB,ATL,168.3
96,Aaron Rodgers,QB,PIT,166.4
12524,Shedeur Sanders,QB,CLE,160.9
12522,Cam Ward,QB,TEN,160.2
3976,Mitchell Trubisky,QB,BUF,147.1
7083,Tyler Huntley,QB,BAL,145.9
1234,Russell Wilson,QB,NYG,145.1
827,Tyrod Taylor,QB,NYJ,137.2
1837,Jimmy Garoppolo,QB,LAR,126.2
9230,Tanner McKee,QB,PHI,121.9
12486,Dillon Gabriel,QB,CLE,121.1
4972,Mason Rudolph,QB,PIT,110.2
11256,Tyson Bagent,QB,CHI,95.2
5854,Drew Lock,QB,SEA,85.1
4381,Taysom Hill,QB,NO,83.5
4574,Cooper Rush,QB,BAL,58.0
829,Andy Dalton,QB,CAR,30.0
9221,Jahmyr Gibbs,RB,DET,999.9
9509,Bijan Robinson,RB,ATL,985.3
9226,De'Von Achane,RB,MIA,876.5
11584,Bucky Irving,RB,TB,667.8
12507,Omarion Hampton,RB,LAC,614.1
12527,Ashton Jeanty,RB,LV,598.1
8150,Kyren Williams,RB,LAR,589.8
8155,Breece Hall,RB,NYJ,582.5
12481,Cam Skattebo,RB,NYG,564.1
12512,Quinshon Judkins,RB,CLE,495.6
12529,TreVeyon Henderson,RB,NE,475.7
8138,James Cook III,RB,BUF,475.1
6813,Jonathan Taylor,RB,IND,469.7
9224,Chase Brown,RB,CIN,466.9
8151,Kenneth Walker III,RB,SEA,457.9
4034,Christian McCaffrey,RB,SF,457.7
7588,Javonte Williams,RB,DAL,447.2
9753,Zach Charbonnet,RB,SEA,394.3
7543,Travis Etienne Jr.,RB,JAX,374.2
5850,Josh Jacobs,RB,GB,368.3
4866,Saquon Barkley,RB,PHI,367.6
3198,Derrick Henry,RB,BAL,366.6
6790,D'Andre Swift,RB,CHI,356.2
11589,Trey Benson,RB,ARI,354.7
9508,Tyjae Spears,RB,TEN,341.9
12489,RJ Harvey,RB,DEN,341.0
8228,Jaylen Warren,RB,PIT,328.9
12534,Kyle Monangai,RB,CHI,318.6
7611,Rhamondre Stevenson,RB,NE,318.4
7567,Kenneth Gainwell,RB,PIT,316.1
6806,J.K. Dobbins,RB,DEN,315.8
7021,Rico Dowdle,RB,CAR,303.8
11647,Kimani Vidal,RB,LAC,303.7
11655,Tyrone Tracy Jr.,RB,NYG,303.2
7594,Chuba Hubbard,RB,CAR,303.0
4035,Alvin Kamara,RB,NO,291.8
12476,Devin Neal,RB,NO,287.7
12474,Woody Marks,RB,HOU,287.6
4137,James Conner,RB,ARI,285.2
5892,David Montgomery,RB,DET,281.4
8122,Bam Knight,RB,ARI,280.8
8136,Rachaad White,RB,TB,277.6
5967,Tony Pollard,RB,TEN,274.7
12533,Jacory Croskey-Merritt,RB,WSH,274.4
9225,Tank Bigsby,RB,PHI,274.2
11586,Blake Corum,RB,LAR,270.6
8132,Tyler Allgeier,RB,ATL,269.0
9506,Sean Tucker,RB,TB,260.6
9511,Keaton Mitchell,RB,BAL,257.2
4199,Aaron Jones Sr.,RB,MIN,256.4
7607,Michael Carter,RB,ARI,252.2
8205,Isiah Pacheco,RB,KC,249.8
8408,Jordan Mason,RB,MIN,244.6
10219,Chris Rodriguez Jr.,RB,WSH,242.8
4098,Kareem Hunt,RB,KC,229.7
8154,Brian Robinson Jr.,RB,SF,220.5
8143,Jerome Ford,RB,CLE,215.6
7528,Najee Harris,RB,LAC,198.8
6130,Devin Singletary,RB,NYG,198.1
4663,Austin Ekeler,RB,WSH,198.0
5995,Justice Hill,RB,BAL,195.5
4988,Nick Chubb,RB,HOU,192.1
6151,Miles Sanders,RB,DAL,190.0
4018,Joe Mixon,RB,HOU,185.1
6945,Antonio Gibson,RB,NE,180.9
4147,Samaje Perine,RB,CIN,158.6
2749,Raheem Mostert,RB,LV,155.4
2359,Ameer Abdullah,RB,IND,125.8
6828,AJ Dillon,RB,PHI,112.8
8130,Trey McBride,TE,ARI,936.3
9484,Tucker Kraft,TE,GB,596.3
11604,Brock Bowers,TE,LV,581.6
10859,Sam LaPorta,TE,DET,556.9
7553,Kyle Pitts Sr.,TE,ATL,477.3
8110,Jake Ferguson,TE,DAL,409.5
10236,Dalton Kincaid,TE,BUF,404.1
4217,George Kittle,TE,SF,394.8
5022,Dallas Goedert,TE,PHI,335.1
1466,Travis Kelce,TE,KC,305.9
9480,Brenton Strange,TE,JAX,304.6
5844,T.J. Hockenson,TE,MIN,304.2
5001,Dalton Schultz,TE,HOU,302.8
8111,Cade Otton,TE,TB,300.8
7002,Juwan Johnson,TE,NO,298.6
3214,Hunter Henry,TE,NE,294.7
4033,David Njoku,TE,CLE,292.3
12518,Tyler Warren,TE,IND,291.3
5012,Mark Andrews,TE,BAL,285.1
12506,Harold Fannin Jr.,TE,CLE,270.3
11597,Theo Johnson,TE,NYG,263.2
7600,Pat Freiermuth,TE,PIT,257.6
6865,Colby Parkinson,TE,LAR,256.9
11603,AJ Barner,TE,SEA,254.4
8210,Chig Okonkwo,TE,TEN,251.9
1339,Zach Ertz,TE,WSH,250.8
4066,Evan Engram,TE,DEN,250.6
12517,Colston Loveland,TE,CHI,248.9
2505,Darren Waller,TE,MIA,245.7
4144,Jonnu Smith,TE,PIT,236.6
6826,Cole Kmet,TE,CHI,233.3
12493,Oronde Gadsden II,TE,LAC,222.3
3271,Tyler Higbee,TE,LAR,210.6
8131,Isaiah Likely,TE,BAL,206.9
6843,Albert Okwuegbunam Jr.,TE,LV,206.5
5857,Noah Fant,TE,CIN,196.3
8172,Greg Dulcich,TE,MIA,195.1
5906,Dawson Knox,TE,BUF,192.5
4993,Mike Gesicki,TE,CIN,191.9
12498,Mason Taylor,TE,NYJ,177.8
5010,Will Dissly,TE,LAC,122.7
9493,Puka Nacua,WR,LAR,999.9
9488,Jaxon Smith-Njigba,WR,SEA,879.7
7564,Ja'Marr Chase,WR,CIN,878.9
7547,Amon-Ra St. Brown,WR,DET,791.6
10229,Rashee Rice,WR,KC,748.3
8112,Drake London,WR,ATL,725.3
8137,George Pickens,WR,DAL,693.5
6786,CeeDee Lamb,WR,DAL,642.3
8144,Chris Olave,WR,NO,627.5
11632,Malik Nabers,WR,NYG,603.0
7569,Nico Collins,WR,HOU,577.9
8146,Garrett Wilson,WR,NYJ,577.2
9997,Zay Flowers,WR,BAL,558.5
6794,Justin Jefferson,WR,MIN,552.8
6801,Tee Higgins,WR,CIN,527.1
8148,Jameson Williams,WR,DET,526.4
8126,Wan'Dale Robinson,WR,NYG,516.1
5859,A.J. Brown,WR,PHI,493.5
11635,Ladd McConkey,WR,LAC,474.2
3321,Tyreek Hill,WR,MIA,464.8
11631,Brian Thomas Jr.,WR,JAX,461.8
2133,Davante Adams,WR,LAR,461.1
9754,Quentin Johnston,WR,LAC,459.2
9756,Jordan Addison,WR,MIN,451.0
7525,DeVonta Smith,WR,PHI,448.8
7526,Jaylen Waddle,WR,MIA,440.7
10232,Michael Wilson,WR,ARI,437.7
5846,DK Metcalf,WR,PIT,436.6
8167,Christian Watson,WR,GB,436.5
8142,Alec Pierce,WR,IND,432.4
11620,Rome Odunze,WR,CHI,432.2
6819,Michael Pittman Jr.,WR,IND,431.1
5045,Courtland Sutton,WR,DEN,424.2
4037,Chris Godwin Jr.,WR,TB,416.7
5872,Deebo Samuel,WR,WSH,414.4
4983,DJ Moore,WR,CHI,411.0
2449,Stefon Diggs,WR,NE,407.8
5927,Terry McLaurin,WR,WSH,407.8
11628,Marvin Harrison Jr.,WR,ARI,406.5
8134,Khalil Shakir,WR,BUF,403.9
8121,Romeo Doubs,WR,GB,402.9
9487,Parker Washington,WR,JAX,402.8
5947,Jakobi Meyers,WR,JAX,402.0
1479,Keenan Allen,WR,LAC,398.3
2216,Mike Evans,WR,TB,397.8
7049,Jauan Jennings,WR,SF,396.1
9500,Josh Downs,WR,IND,393.6
10222,Jayden Reed,WR,GB,383.8
12526,Tetairoa McMillan,WR,CAR,382.6
8676,Rashid Shaheed,WR,SEA,371.0
10213,Tre Tucker,WR,LV,371.0
12514,Emeka Egbuka,WR,TB,367.7
6783,Jerry Jeudy,WR,CLE,366.7
11638,Ricky Pearsall,WR,SF,366.3
11627,Troy Franklin,WR,DEN,365.2
11624,Xavier Worthy,WR,KC,349.1
9504,Kayshon Boutte,WR,NE,348.5
11618,Jalen McMillan,WR,TB,335.2
11637,Keon Coleman,WR,BUF,330.9
11646,Jalen Coker,WR,CAR,327.7
5848,Hollywood Brown,WR,KC,327.0
4039,Cooper Kupp,WR,SEA,320.1
12530,Travis Hunter,WR,JAX,315.0
4981,Calvin Ridley,WR,TEN,308.8
9494,Marvin Mims Jr.,WR,DEN,306.3
9501,DeMario Douglas,WR,NE,303.3
12519,Luther Burden III,WR,CHI,302.6
9486,Dontayvion Wicks,WR,GB,296.5
11626,Xavier Legette,WR,CAR,296.3
7090,Darnell Mooney,WR,ATL,295.8
12497,Tory Horton,WR,SEA,295.5
11610,Malik Washington,WR,MIA,293.6
12484,Jayden Higgins,WR,HOU,292.8
6149,Darius Slayton,WR,NYG,290.5
7571,Rashod Bateman,WR,BAL,287.7
12540,Chimere Dike,WR,TEN,286.8
6943,Gabe Davis,WR,BUF,280.4
12499,Elic Ayomanor,WR,TEN,279.9
11783,Ryan Flournoy,WR,DAL,279.1
11650,Luke McCaffrey,WR,WSH,278.0
7670,Joshua Palmer,WR,BUF,277.4
4950,Christian Kirk,WR,HOU,274.1
8125,Calvin Austin III,WR,PIT,269.9
4454,Kendrick Bourne,WR,SF,267.3
10226,Andrei Iosivas,WR,CIN,263.0
9502,Tank Dell,WR,HOU,262.0
5970,Greg Dortch,WR,ARI,260.9
10444,Cedric Tillman,WR,CLE,260.5
7596,Elijah Moore,WR,BUF,247.2
6803,Brandon Aiyuk,WR,SF,246.9
11834,Devaughn Vele,WR,NO,242.2
4177,Mack Hollins,WR,NE,238.3
8117,Jalen Tolbert,WR,DAL,238.1
8119,Jahan Dotson,WR,PHI,229.6
7562,Tutu Atwell,WR,LAR,227.7
1689,Adam Thielen,WR,MIN,224.5
