player_id,name,position,team,engine_value
9488,Jaxon Smith-Njigba,WR,SEA,943.7
8151,Kenneth Walker III,RB,SEA,471.2
7591,Justin Fields,QB,NYJ,713.2
7602,Kylen Granson,TE,PHI,346.1
11584,Bucky Irving,RB,TB,806.5
9497,Jalin Hyatt,WR,NYG,431.5
5374,Justin Watson,WR,HOU,384.9
7537,Jaret Patterson,RB,LAC,361.5
11655,Tyrone Tracy Jr.,RB,NYG,381.9
9226,De'Von Achane,RB,MIA,832.9
12732,Dominic Lovett,WR,DET,407.7
8146,Garrett Wilson,WR,NYJ,664.8
4177,Mack Hollins,WR,NE,420.0
5859,A.J. Brown,WR,PHI,621.9
9757,Kendre Miller,RB,NO,406.1
9224,Chase Brown,RB,CIN,503.7
10229,Rashee Rice,WR,KC,999.9
11624,Xavier Worthy,WR,KC,576.7
12658,Jackson Hawes,TE,BUF,417.2
6797,Justin Herbert,QB,LAC,772.0
11635,Ladd McConkey,WR,LAC,664.9
11994,Kameron Johnson,WR,TB,433.0
11633,Jamari Thrash,WR,CLE,444.6
12486,Dillon Gabriel,QB,CLE,582.5
3163,Jared Goff,QB,DET,728.7
6806,J.K. Dobbins,RB,DEN,423.8
11650,Luke McCaffrey,WR,WSH,513.7
4217,George Kittle,TE,SF,509.1
11600,Ja'Tavion Sanders,TE,CAR,427.3
3200,Sterling Shepard,WR,TB,420.4
10210,Cameron Latu,TE,PHI,362.9
7571,Rashod Bateman,WR,BAL,497.3
8148,Jameson Williams,WR,DET,599.2
12527,Ashton Jeanty,RB,LV,741.4
5850,Josh Jacobs,RB,GB,669.9
2359,Ameer Abdullah,RB,IND,187.9
4066,Evan Engram,TE,DEN,385.4
10236,Dalton Kincaid,TE,BUF,589.9
7553,Kyle Pitts Sr.,TE,ATL,503.6
8698,Jake Tonges,TE,SF,437.5
8253,,,,471.8
7594,Chuba Hubbard,RB,CAR,389.5
3214,Hunter Henry,TE,NE,447.1
8250,Tay Martin,WR,WSH,375.5
10213,Tre Tucker,WR,LV,597.1
11564,Drake Maye,QB,NE,852.0
5127,Kyle Allen,QB,DET,399.6
7842,Luke Farrell,TE,SF,357.6
8135,Treylon Burks,WR,WSH,509.1
12490,Bhayshul Tuten,RB,JAX,471.7
8207,Tyler Goodson,RB,IND,226.9
6770,Joe Burrow,QB,CIN,636.2
11643,Jaylen Wright,RB,MIA,347.8
7757,Ben Skowronek,WR,PIT,355.3
12524,Shedeur Sanders,QB,CLE,579.6
11570,Rasheen Ali,RB,BAL,289.7
6783,Jerry Jeudy,WR,CLE,522.3
8167,Christian Watson,WR,GB,592.9
6130,Devin Singletary,RB,NYG,305.9
11510,Hunter Luepke,RB,DAL,255.0
7547,Amon-Ra St. Brown,WR,DET,821.3
11377,Tyrell Shavers,WR,BUF,425.4
3269,Chris Moore,WR,WSH,339.1
11306,Xavier Gipson,WR,PHI,400.3
10871,Luke Schoonmaker,TE,DAL,362.2
12541,Dont'e Thornton Jr.,WR,LV,448.6
4054,Mo Alie-Cox,TE,IND,245.6
11895,Mason Tipton,WR,NO,415.8
10859,Sam LaPorta,TE,DET,597.4
3161,Carson Wentz,QB,MIN,676.7
8123,Hassan Haskins,RB,LAC,237.2
11627,Troy Franklin,WR,DEN,630.2
10234,Derius Davis,WR,LAC,390.7
4035,Alvin Kamara,RB,NO,371.9
12510,Jalen Milroe,QB,SEA,396.6
7525,DeVonta Smith,WR,PHI,582.1
7090,Darnell Mooney,WR,ATL,458.9
11563,Bo Nix,QB,DEN,776.5
9479,Darnell Washington,TE,PIT,441.2
4718,Dare Ogunbowale,RB,HOU,108.4
6960,Tyler Johnson,WR,NYJ,417.4
7436,Mason Kinsey,WR,TEN,357.4
8583,,,,340.3
10218,Xavier Hutchinson,WR,HOU,517.7
4892,Baker Mayfield,QB,TB,715.4
12699,LaJohntay Wester,WR,BAL,403.8
5113,Cedrick Wilson Jr.,WR,MIA,313.5
9501,DeMario Douglas,WR,NE,534.9
11623,Jordan Whittington,WR,LAR,445.6
7002,Juwan Johnson,TE,NO,470.8
5008,Durham Smythe,TE,CHI,276.7
7587,Dyami Brown,WR,JAX,502.3
10219,Chris Rodriguez Jr.,RB,WSH,355.8
8127,Charlie Kolar,TE,BAL,391.8
1373,Geno Smith,QB,LV,621.5
6865,Colby Parkinson,TE,LAR,440.8
8484,Ko Kieft,TE,TB,340.3
11210,Malik Heath,WR,GB,414.6
12357,David Martin-Robinson,TE,TEN,374.5
12520,Xavier Restrepo,WR,TEN,490.4
8917,KaVontae Turpin,WR,DAL,419.0
6869,Adam Trautman,TE,DEN,367.0
11589,Trey Benson,RB,ARI,474.5
5973,Josh Oliver,TE,MIN,361.8
11201,Blake Whiteheart,TE,CLE,366.5
12670,KeAndre Lambert-Smith,WR,LAC,411.0
10224,Brayden Willis,TE,SF,350.3
7543,Travis Etienne Jr.,RB,JAX,518.0
