player_id,name,position,team,engine_value
7090,Darnell Mooney,WR,ATL,472.6
11563,Bo Nix,QB,DEN,719.4
9479,Darnell Washington,TE,PIT,437.8
4718,Dare Ogunbowale,RB,HOU,185.7
6960,Tyler Johnson,WR,NYJ,430.1
7436,Mason Kinsey,WR,TEN,365.8
8583,,,,357.3
10218,Xavier Hutchinson,WR,HOU,522.3
4892,Baker Mayfield,QB,TB,568.6
12699,LaJohntay Wester,WR,BAL,412.8
5113,Cedrick Wilson Jr.,WR,MIA,339.1
9501,DeMario Douglas,WR,NE,545.6
11623,Jordan Whittington,WR,LAR,454.0
7002,Juwan Johnson,TE,NO,446.7
5008,Durham Smythe,TE,CHI,296.8
7587,Dyami Brown,WR,JAX,500.2
10219,Chris Rodriguez Jr.,RB,WSH,355.9
8127,Charlie Kolar,TE,BAL,398.7
1373,Geno Smith,QB,LV,463.8
6865,Colby Parkinson,TE,LAR,459.4
8484,Ko Kieft,TE,TB,357.3
11210,Malik Heath,WR,GB,426.6
12357,David Martin-Robinson,TE,TEN,388.8
12520,Xavier Restrepo,WR,TEN,506.5
8917,KaVontae Turpin,WR,DAL,443.9
6869,Adam Trautman,TE,DEN,373.8
11589,Trey Benson,RB,ARI,531.7
5973,Josh Oliver,TE,MIN,383.8
11201,Blake Whiteheart,TE,CLE,381.5
12670,KeAndre Lambert-Smith,WR,LAC,449.9
10224,Brayden Willis,TE,SF,366.9
6847,,,,366.2
7543,Travis Etienne Jr.,RB,JAX,536.6
4992,,,,323.4
11435,Emanuel Wilson,RB,GB,328.3
9220,,,,234.9
5185,Allen Lazard,WR,NYJ,401.3
11638,Ricky Pearsall,WR,SF,581.7
1426,DeAndre Hopkins,WR,BAL,390.9
8168,Skyy Moore,WR,SF,419.9
6271,Olamide Zaccheaus,WR,CHI,490.6
6694,D'Ernest Johnson,RB,NE,110.1
8254,Julius Chestnut,RB,TEN,230.7
10225,,,,430.5
8155,Breece Hall,RB,NYJ,554.5
12062,Cam Grandy,TE,CIN,373.6
5872,Deebo Samuel,WR,WSH,600.2
6813,Jonathan Taylor,RB,IND,698.5
5844,T.J. Hockenson,TE,MIN,434.2
11311,Jason Brownlee,WR,KC,397.6
7535,Hunter Long,TE,JAX,402.4
8137,George Pickens,WR,DAL,884.0
8154,Brian Robinson Jr.,RB,SF,267.8
12544,LeQuint Allen Jr.,RB,JAX,459.6
12517,Colston Loveland,TE,CHI,473.2
12718,Konata Mumpfield,WR,LAR,440.3
12634,Jordan Watkins,WR,SF,443.5
7610,,,,391.6
11806,Casey Washington,WR,ATL,448.4
6144,Trayveon Williams,RB,LAC,164.0
12514,Emeka Egbuka,WR,TB,684.3
