player_id,name,position,team,engine_value,sf_engine_value,value_confidence,engine_value_8,sf_engine_value_8,engine_value_10,sf_engine_value_10,engine_value_12,sf_engine_value_12,engine_value_14,sf_engine_value_14
12518,Tyler Warren,TE,IND,178.3,155.9,0.297,178.3,155.9,178.3,155.9,178.3,155.9,179.4,156.9
12517,Colston Loveland,TE,CHI,174.7,152.9,0.297,174.7,152.9,174.7,152.9,174.7,152.9,174.7,152.9
8110,Jake Ferguson,TE,DAL,172.1,150.7,0.295,169.3,148.2,172.1,150.7,174.4,152.6,176.0,154.0
11597,Theo Johnson,TE,NYG,170.1,148.9,0.293,170.1,148.9,170.1,148.9,170.8,149.6,171.9,150.5
12493,Oronde Gadsden II,TE,LAC,160.0,140.4,0.297,160.0,140.4,160.0,140.4,160.0,140.4,160.0,140.4
5022,Dallas Goedert,TE,PHI,159.6,140.1,0.29,159.6,140.1,159.6,140.1,160.0,140.4,160.7,141.0
1466,Travis Kelce,TE,KC,157.8,138.5,0.281,157.8,138.5,157.8,138.5,157.8,138.5,157.8,138.5
5844,T.J. Hockenson,TE,MIN,146.4,128.8,0.28,142.9,125.8,146.4,128.8,149.2,131.2,151.1,132.8
5001,Dalton Schultz,TE,HOU,145.5,128.1,0.295,145.4,128.0,145.5,128.1,146.9,129.2,148.9,131.0
7002,Juwan Johnson,TE,NO,143.3,126.2,0.295,143.3,126.2,143.3,126.2,144.7,127.4,146.6,129.0
3214,Hunter Henry,TE,NE,142.7,125.7,0.289,142.7,125.7,142.7,125.7,142.7,125.7,142.7,125.7
4033,David Njoku,TE,LAC,141.7,124.8,0.271,140.6,123.9,141.7,124.8,144.4,127.1,146.4,128.8
12498,Mason Taylor,TE,NYJ,139.1,122.7,0.297,139.1,122.7,139.1,122.7,139.1,122.7,139.1,122.7
8111,Cade Otton,TE,TB,136.4,120.3,0.276,135.2,119.4,136.4,120.3,139.4,122.9,141.4,124.6
6865,Colby Parkinson,TE,LAR,131.7,116.3,0.297,131.7,116.3,131.7,116.3,131.7,116.3,131.7,116.3
5012,Mark Andrews,TE,BAL,127.8,113.1,0.273,127.8,113.1,127.8,113.1,127.8,113.1,127.8,113.1
8210,Chig Okonkwo,TE,WAS,126.4,111.9,0.286,126.4,111.9,126.4,111.9,126.4,111.9,126.4,111.9
7600,Pat Freiermuth,TE,PIT,126.4,111.9,0.274,126.4,111.9,126.4,111.9,126.4,111.9,126.4,111.9
4066,Evan Engram,TE,DEN,123.9,109.8,0.273,123.9,109.8,123.9,109.8,123.9,109.8,123.9,109.8
6826,Cole Kmet,TE,CHI,119.4,105.9,0.277,119.4,105.9,119.4,105.9,119.4,105.9,119.4,105.9
1339,Zach Ertz,TE,WAS,118.5,105.2,0.282,118.5,105.2,118.5,105.2,118.5,105.2,118.5,105.2
2505,Darren Waller,TE,MIA,113.9,101.2,0.285,113.9,101.2,113.9,101.2,113.9,101.2,113.9,101.2
8131,Isaiah Likely,TE,NYG,109.1,97.2,0.274,109.1,97.2,109.1,97.2,109.1,97.2,109.1,97.2
4144,Jonnu Smith,TE,PIT,108.2,96.4,0.271,108.2,96.4,108.2,96.4,108.2,96.4,108.2,96.4
8172,Greg Dulcich,TE,MIA,107.0,95.4,0.297,107.0,95.4,107.0,95.4,107.0,95.4,107.0,95.4
3271,Tyler Higbee,TE,LAR,101.7,90.9,0.278,101.7,90.9,101.7,90.9,101.7,90.9,101.7,90.9
6843,Albert Okwuegbunam Jr.,TE,LV,101.6,90.8,0.297,101.6,90.8,101.6,90.8,101.6,90.8,101.6,90.8
5857,Noah Fant,TE,NO,99.5,89.0,0.276,99.5,89.0,99.5,89.0,99.5,89.0,99.5,89.0
5906,Dawson Knox,TE,BUF,97.6,87.4,0.292,97.6,87.4,97.6,87.4,97.6,87.4,97.6,87.4
4993,Mike Gesicki,TE,CIN,92.8,83.4,0.275,92.8,83.4,92.8,83.4,92.8,83.4,92.8,83.4
5010,Will Dissly,TE,LAC,67.3,61.7,0.271,67.3,61.7,67.3,61.7,67.3,61.7,67.3,61.7
9493,Puka Nacua,WR,LAR,999.9,858.5,0.304,999.9,858.5,999.9,858.5,999.9,858.5,999.9,858.5
9488,Jaxon Smith-Njigba,WR,SEA,902.0,773.8,0.304,895.7,768.3,902.0,773.8,907.9,778.9,910.3,781.0
7564,Ja'Marr Chase,WR,CIN,864.1,740.7,0.278,854.1,732.1,864.1,740.7,873.3,748.8,877.1,752.1
7547,Amon-Ra St. Brown,WR,DET,820.6,703.0,0.292,806.4,690.7,820.6,703.0,833.7,714.3,839.0,719.0
10229,Rashee Rice,WR,KC,805.3,689.9,0.298,790.9,677.5,805.3,689.9,818.5,701.4,823.8,706.1
8112,Drake London,WR,ATL,766.4,656.8,0.292,751.1,643.6,766.4,656.8,780.5,669.1,786.2,674.1
8144,Chris Olave,WR,NO,680.0,582.5,0.304,657.5,563.2,680.0,582.5,700.4,600.1,708.5,607.1
8137,George Pickens,WR,DAL,649.1,556.0,0.304,624.6,535.1,649.1,556.0,671.3,575.1,680.0,582.7
7569,Nico Collins,WR,HOU,642.3,550.2,0.283,616.3,528.0,642.3,550.2,665.9,570.4,675.1,578.4
6786,CeeDee Lamb,WR,DAL,626.9,537.0,0.281,599.9,513.9,626.9,537.0,651.4,558.0,660.9,566.3
6794,Justin Jefferson,WR,MIN,616.9,528.6,0.278,590.2,505.7,616.9,528.6,641.2,549.4,650.7,557.6
8146,Garrett Wilson,WR,NYJ,610.2,522.9,0.289,583.7,500.2,610.2,522.9,634.3,543.6,643.7,551.7
11632,Malik Nabers,WR,NYG,581.5,498.5,0.279,554.5,475.5,581.5,498.5,605.8,519.4,615.3,527.6
6801,Tee Higgins,WR,CIN,547.1,469.1,0.278,525.0,450.4,547.1,469.1,576.5,494.1,587.8,503.8
8148,Jameson Williams,WR,DET,545.4,467.7,0.287,514.7,441.6,545.4,467.7,573.0,491.3,583.7,500.5
9997,Zay Flowers,WR,BAL,534.4,458.3,0.297,507.3,435.3,534.4,458.3,563.6,483.2,574.8,492.8
5859,A.J. Brown,WR,PHI,532.1,456.3,0.285,528.4,453.2,532.1,456.3,538.3,461.6,547.1,469.1
8126,Wan'Dale Robinson,WR,TEN,521.0,446.9,0.3,498.9,428.1,521.0,446.9,550.7,472.2,562.2,482.1
9754,Quentin Johnston,WR,LAC,505.1,433.4,0.293,483.3,414.9,505.1,433.4,534.7,458.6,546.4,468.7
11635,Ladd McConkey,WR,LAC,503.5,432.1,0.279,473.4,406.5,503.5,432.1,532.6,456.9,543.7,466.5
2133,Davante Adams,WR,LAR,500.4,429.4,0.287,500.4,429.4,500.4,429.4,500.4,429.4,500.4,429.4
9756,Jordan Addison,WR,MIN,495.7,425.5,0.278,471.4,404.8,495.7,425.5,526.2,451.4,537.8,461.4
3321,Tyreek Hill,WR,MIA,490.8,421.3,0.293,490.8,421.3,490.8,421.3,490.8,421.3,490.8,421.3
7525,DeVonta Smith,WR,PHI,478.7,411.0,0.28,468.8,402.6,478.7,411.0,490.4,420.9,503.2,431.8
10232,Michael Wilson,WR,ARI,468.3,402.2,0.304,468.3,402.2,468.3,402.2,471.3,404.7,477.4,409.9
11631,Brian Thomas Jr.,WR,JAX,461.6,396.5,0.278,443.0,380.7,461.6,396.5,486.4,417.6,498.7,428.1
7526,Jaylen Waddle,WR,DEN,459.2,394.4,0.298,459.2,394.4,459.2,394.4,460.8,395.8,465.8,400.0
8167,Christian Watson,WR,GB,453.7,389.8,0.304,453.7,389.8,453.7,389.8,457.5,393.0,464.2,398.7
5045,Courtland Sutton,WR,DEN,452.6,388.9,0.287,452.6,388.9,452.6,388.9,452.6,388.9,452.6,388.9
8142,Alec Pierce,WR,IND,452.1,388.4,0.298,452.1,388.4,452.1,388.4,452.1,388.4,455.1,391.0
8121,Romeo Doubs,WR,NE,450.7,387.3,0.292,450.7,387.3,450.7,387.3,450.7,387.3,455.7,391.5
2449,Stefon Diggs,WR,NE,448.7,385.5,0.282,448.7,385.5,448.7,385.5,448.7,385.5,448.7,385.5
8134,Khalil Shakir,WR,BUF,446.3,383.5,0.285,446.3,383.5,446.3,383.5,448.3,385.2,453.7,389.8
11620,Rome Odunze,WR,CHI,444.3,381.8,0.303,443.8,381.4,444.3,381.8,448.0,385.0,455.4,391.2
9487,Parker Washington,WR,JAX,435.7,374.5,0.304,435.7,374.5,435.7,374.5,435.7,374.5,435.8,374.5
4983,DJ Moore,WR,BUF,434.2,373.2,0.278,434.2,373.2,434.2,373.2,434.2,373.2,434.2,373.2
5846,DK Metcalf,WR,PIT,432.3,371.6,0.29,432.3,371.6,432.3,371.6,432.3,371.6,432.3,371.6
5872,Deebo Samuel,WR,WAS,429.4,369.2,0.296,429.4,369.2,429.4,369.2,429.4,369.2,429.4,369.2
10222,Jayden Reed,WR,GB,428.0,368.0,0.28,428.0,368.0,428.0,368.0,428.0,368.0,432.5,371.8
6819,Michael Pittman Jr.,WR,PIT,426.1,366.4,0.296,426.1,366.4,426.1,366.4,426.1,366.4,426.1,366.4
7049,Jauan Jennings,WR,MIN,424.6,365.1,0.283,424.6,365.1,424.6,365.1,424.6,365.1,424.6,365.1
1479,Keenan Allen,WR,LAC,422.9,363.6,0.286,422.9,363.6,422.9,363.6,422.9,363.6,422.9,363.6
5947,Jakobi Meyers,WR,JAX,420.8,361.8,0.28,420.8,361.8,420.8,361.8,420.8,361.8,420.8,361.8
